date,county,rt,.lower,.upper,.width,.point
2021-12-21,Alameda,1.497822453793201,1.3332670905001902,1.7129610261352424,0.5,median
2021-12-28,Alameda,1.441057643787738,1.29322942969473,1.624815649330439,0.5,median
2022-01-04,Alameda,1.2333602537366872,1.132676512243826,1.3504983708569875,0.5,median
2022-01-11,Alameda,0.9982599296442808,0.9297353090954068,1.0686634369326071,0.5,median
2022-01-18,Alameda,0.8035089799319572,0.7476006472029915,0.8544234299877191,0.5,median
2022-01-25,Alameda,0.65890265945575055,0.6161844223018992,0.7084666766366932,0.5,median
2022-02-01,Alameda,0.5828461514738337,0.5410654168480401,0.6256821419166186,0.5,median
2022-02-08,Alameda,0.5528271671695442,0.5141936617370276,0.5908426315091226,0.5,median
2022-02-15,Alameda,0.5628565127834786,0.5251141728626456,0.6041142779721944,0.5,median
2022-02-22,Alameda,0.5992701891085304,0.5589244419771713,0.6421210177623126,0.5,median
2022-03-01,Alameda,0.6571525544095023,0.6106239226963622,0.7074390062146971,0.5,median
2022-03-08,Alameda,0.7421001474232449,0.6897696389423162,0.7971292045198352,0.5,median
2022-03-15,Alameda,0.8869282084918872,0.8282477551682301,0.9512104947365916,0.5,median
2022-03-22,Alameda,1.0767215716209777,1.0030743714194814,1.153161765886713,0.5,median
2022-03-29,Alameda,1.263742035311271,1.1777374748195353,1.3631661065602627,0.5,median
2022-04-05,Alameda,1.3948188528327414,1.3010890355444245,1.495076449222401,0.5,median
2022-04-12,Alameda,1.4029207775780561,1.3112029296032768,1.5027032020679585,0.5,median
2022-04-19,Alameda,1.3729413038529554,1.2839107196054054,1.4697226637085925,0.5,median
2022-04-26,Alameda,1.338515465563689,1.2466052605873033,1.4254360686976066,0.5,median
2022-05-03,Alameda,1.2833347034737903,1.1995173043149865,1.3709405600540958,0.5,median
2022-05-10,Alameda,1.2320835991929433,1.1571714890269862,1.3187552743429558,0.5,median
2022-05-17,Alameda,1.189300086482179,1.11298519792881,1.2747401952104862,0.5,median
2022-05-24,Alameda,1.169261624404469,1.091021895566012,1.2428740787863108,0.5,median
2022-05-31,Alameda,1.145847687336801,1.0714709073471145,1.2210800947590208,0.5,median
2022-06-07,Alameda,1.132304257183265,1.057389248387059,1.2067601037251745,0.5,median
2022-06-14,Alameda,1.1295412293768543,1.0620906398741516,1.2043611470308486,0.5,median
2022-06-21,Alameda,1.120787887352254,1.0493569636173787,1.1953322693221569,0.5,median
2022-06-28,Alameda,1.0937435162198397,1.0266408854568916,1.1679645206180214,0.5,median
2022-07-05,Alameda,1.0412469893358671,0.9705201456122238,1.1092403500731796,0.5,median
2022-07-12,Alameda,0.9835128178902786,0.9215642274579082,1.046727759183122,0.5,median
2022-07-19,Alameda,0.9376253052915158,0.8767596996316201,1.001601619355679,0.5,median
2022-07-26,Alameda,0.903963768566286,0.845899325935728,0.9634499016104408,0.5,median
2022-08-02,Alameda,0.8542252023011698,0.7970438592592161,0.913296093887272,0.5,median
2022-08-09,Alameda,0.8227987174608082,0.7706760150266067,0.8807678807939843,0.5,median
2022-08-16,Alameda,0.8102139682813774,0.7581299236367296,0.8644802336697588,0.5,median
2022-08-23,Alameda,0.810760426097719,0.7586041906387802,0.868024797808777,0.5,median
2022-08-30,Alameda,0.8276095770154818,0.7726316491111789,0.8829938132247579,0.5,median
2022-09-06,Alameda,0.8526042576035391,0.7962432809854326,0.9136762242229878,0.5,median
2022-09-13,Alameda,0.8714734599439542,0.8139370200554346,0.9354073117772774,0.5,median
2022-09-20,Alameda,0.90603888495983,0.8497013350701051,0.974061451230672,0.5,median
2022-09-27,Alameda,0.9344602386869906,0.8714402213055501,1.004383218426348,0.5,median
2022-10-04,Alameda,0.9500210239632044,0.8862294445477861,1.0178263059317416,0.5,median
2022-10-11,Alameda,0.9879180589161088,0.9214588077309068,1.0535521728267794,0.5,median
2022-10-18,Alameda,1.0464953059579722,0.9749175956616052,1.119911701676799,0.5,median
2022-10-25,Alameda,1.1162807882922348,1.0456547831048633,1.190810104404637,0.5,median
2022-11-01,Alameda,1.1789225566824193,1.1032457373201308,1.2594963595353577,0.5,median
2022-11-08,Alameda,1.2270389499303116,1.145105942381698,1.3101812814933984,0.5,median
